original_index,cl0_signal,cl1_signal,score,order_index,order_rank,source_loci,cl0_order_rows,cl1_order_rows,cl0_heatmap_rows,cl1_heatmap_rows,order_length,order_matches_cl0,order_matches_cl1
40,9.94521388619445,0.947206031444461,9.94521388619445,8098,19904,28640,28640,28640,28640,28640,28640,TRUE,TRUE
41,11.3426721360948,7.63684988021851,11.3426721360948,25043,18105,28640,28640,28640,28640,28640,28640,TRUE,TRUE
42,18.4696467691852,3.03831672668457,18.4696467691852,1325,10320,28640,28640,28640,28640,28640,28640,TRUE,TRUE
43,34.1393232417286,8.97665212028905,34.1393232417286,17184,2664,28640,28640,28640,28640,28640,28640,TRUE,TRUE
44,14.3240778597918,32.9773183302446,14.3240778597918,725,14512,28640,28640,28640,28640,28640,28640,TRUE,TRUE
45,12.9590303219786,19.3840641056726,12.9590303219786,9644,16120,28640,28640,28640,28640,28640,28640,TRUE,TRUE
46,21.2767900717258,0,21.2767900717258,18581,7992,28640,28640,28640,28640,28640,28640,TRUE,TRUE
47,18.5934691453302,10.8016795725436,18.5934691453302,25037,10206,28640,28640,28640,28640,28640,28640,TRUE,TRUE
48,6.76110247636246,0,6.76110247636246,5301,23771,28640,28640,28640,28640,28640,28640,TRUE,TRUE
49,8.51626681804657,0,8.51626681804657,28252,21745,28640,28640,28640,28640,28640,28640,TRUE,TRUE
50,11.7891064505595,4.16383301901551,11.7891064505595,8229,17526,28640,28640,28640,28640,28640,28640,TRUE,TRUE
51,18.7501676893559,0.80813241383386,18.7501676893559,27014,10070,28640,28640,28640,28640,28640,28640,TRUE,TRUE
52,5.75460456769704,0,5.75460456769704,19603,24821,28640,28640,28640,28640,28640,28640,TRUE,TRUE
53,21.9677364343853,6.35668586260551,21.9677364343853,13845,7531,28640,28640,28640,28640,28640,28640,TRUE,TRUE
54,19.0601826824694,6.21718302751199,19.0601826824694,24600,9784,28640,28640,28640,28640,28640,28640,TRUE,TRUE
55,17.3248882593734,7.05336045147328,17.3248882593734,16816,11378,28640,28640,28640,28640,28640,28640,TRUE,TRUE
56,30.8009564658006,0,30.8009564658006,11552,3492,28640,28640,28640,28640,28640,28640,TRUE,TRUE
57,10.4116163277007,4.46310058816687,10.4116163277007,12263,19306,28640,28640,28640,28640,28640,28640,TRUE,TRUE
58,51.8901349548402,11.5898038778848,51.8901349548402,28406,758,28640,28640,28640,28640,28640,28640,TRUE,TRUE
59,21.1975961707417,5.26269962874101,21.1975961707417,12601,8051,28640,28640,28640,28640,28640,28640,TRUE,TRUE
60,21.3322754579783,0.152737498283386,21.3322754579783,3886,7942,28640,28640,28640,28640,28640,28640,TRUE,TRUE
61,11.1753684140387,5.57611081713722,11.1753684140387,10082,18297,28640,28640,28640,28640,28640,28640,TRUE,TRUE
62,3.21203470230103,1.07183998509457,3.21203470230103,11672,26951,28640,28640,28640,28640,28640,28640,TRUE,TRUE
63,26.3296165762022,45.5843116405398,26.3296165762022,10716,5147,28640,28640,28640,28640,28640,28640,TRUE,TRUE
64,21.9787141310578,0,21.9787141310578,5167,7519,28640,28640,28640,28640,28640,28640,TRUE,TRUE
65,18.054128801016,5.48679515532682,18.054128801016,18743,10699,28640,28640,28640,28640,28640,28640,TRUE,TRUE
66,25.5880831211805,8.55433511336645,25.5880831211805,7123,5462,28640,28640,28640,28640,28640,28640,TRUE,TRUE
67,17.984957853953,5.30336532990138,17.984957853953,10468,10758,28640,28640,28640,28640,28640,28640,TRUE,TRUE
68,23.3451791629195,6.28448141366243,23.3451791629195,25035,6661,28640,28640,28640,28640,28640,28640,TRUE,TRUE
69,29.9594993591309,70.0598063261613,29.9594993591309,10431,3731,28640,28640,28640,28640,28640,28640,TRUE,TRUE
70,3.63849191702614,0,3.63849191702614,12577,26626,28640,28640,28640,28640,28640,28640,TRUE,TRUE
71,21.4376832616329,1.06915853261948,21.4376832616329,1287,7873,28640,28640,28640,28640,28640,28640,TRUE,TRUE
72,2.59649071037769,0,2.59649071037769,21301,27214,28640,28640,28640,28640,28640,28640,TRUE,TRUE
73,18.3085975885391,3.94570848941803,18.3085975885391,2639,10461,28640,28640,28640,28640,28640,28640,TRUE,TRUE
74,37.6876407342799,8.84077220916748,37.6876407342799,16239,2020,28640,28640,28640,28640,28640,28640,TRUE,TRUE
75,9.23675962611362,11.7878189086914,9.23675962611362,23558,20845,28640,28640,28640,28640,28640,28640,TRUE,TRUE
76,8.87689018249512,5.0912299156189,8.87689018249512,20236,21261,28640,28640,28640,28640,28640,28640,TRUE,TRUE
77,46.4451419285366,52.7306513786316,46.4451419285366,14444,1084,28640,28640,28640,28640,28640,28640,TRUE,TRUE
78,8.05272757384487,3.58454888747785,8.05272757384487,10940,22313,28640,28640,28640,28640,28640,28640,TRUE,TRUE
79,14.9353619742394,6.61860189437866,14.9353619742394,5755,13825,28640,28640,28640,28640,28640,28640,TRUE,TRUE
80,19.4680911128898,2.08319421294782,19.4680911128898,12474,9439,28640,28640,28640,28640,28640,28640,TRUE,TRUE
81,16.07317686492,1.30319350720717,16.07317686492,7334,12600,28640,28640,28640,28640,28640,28640,TRUE,TRUE
82,12.4074597785817,2.37545820226006,12.4074597785817,8924,16756,28640,28640,28640,28640,28640,28640,TRUE,TRUE
83,15.7237652463298,3.98852583450106,15.7237652463298,16453,12958,28640,28640,28640,28640,28640,28640,TRUE,TRUE
84,12.3986990555473,19.4795174391373,12.3986990555473,23000,16769,28640,28640,28640,28640,28640,28640,TRUE,TRUE
85,12.0115377902985,3.18202996253967,12.0115377902985,3174,17259,28640,28640,28640,28640,28640,28640,TRUE,TRUE
86,11.4542694642574,6.76683093928084,11.4542694642574,24963,17967,28640,28640,28640,28640,28640,28640,TRUE,TRUE
87,12.288632817652,30.4669424720194,12.288632817652,1417,16910,28640,28640,28640,28640,28640,28640,TRUE,TRUE
88,9.30810980096247,4.00543834360855,9.30810980096247,10213,20762,28640,28640,28640,28640,28640,28640,TRUE,TRUE
89,39.4793051527294,44.6629927884867,39.4793051527294,10778,1753,28640,28640,28640,28640,28640,28640,TRUE,TRUE
90,18.7280800371635,43.3996781294908,18.7280800371635,11218,10090,28640,28640,28640,28640,28640,28640,TRUE,TRUE
91,14.9912258731908,2.89673699017229,14.9912258731908,22609,13745,28640,28640,28640,28640,28640,28640,TRUE,TRUE
92,6.2877999941508,3.7477124399609,6.2877999941508,14454,24288,28640,28640,28640,28640,28640,28640,TRUE,TRUE
93,22.3997195833098,9.06487724645351,22.3997195833098,10864,7258,28640,28640,28640,28640,28640,28640,TRUE,TRUE
94,14.0073507182487,31.5419268249184,14.0073507182487,13673,14882,28640,28640,28640,28640,28640,28640,TRUE,TRUE
95,7.427601026029,14.3385714024914,7.427601026029,26074,23093,28640,28640,28640,28640,28640,28640,TRUE,TRUE
96,13.1858241293547,16.2970848633164,13.1858241293547,9753,15870,28640,28640,28640,28640,28640,28640,TRUE,TRUE
97,26.9667943952915,0,26.9667943952915,195,4838,28640,28640,28640,28640,28640,28640,TRUE,TRUE
98,5.62285380684928,21.8236546891459,5.62285380684928,13503,24939,28640,28640,28640,28640,28640,28640,TRUE,TRUE
99,12.1098337585543,0.523790116172759,12.1098337585543,22355,17138,28640,28640,28640,28640,28640,28640,TRUE,TRUE
100,26.8928261602318,18.86833353619,26.8928261602318,14386,4861,28640,28640,28640,28640,28640,28640,TRUE,TRUE
101,20.9124358866323,10.8397902382745,20.9124358866323,5117,8284,28640,28640,28640,28640,28640,28640,TRUE,TRUE
102,18.1558785282739,12.7028794807963,18.1558785282739,21386,10606,28640,28640,28640,28640,28640,28640,TRUE,TRUE
103,13.6315666139126,2.29105496406555,13.6315666139126,15652,15341,28640,28640,28640,28640,28640,28640,TRUE,TRUE
104,7.98639698188846,3.29432317589511,7.98639698188846,23553,22387,28640,28640,28640,28640,28640,28640,TRUE,TRUE
105,52.5894861156438,14.875402567338,52.5894861156438,11797,726,28640,28640,28640,28640,28640,28640,TRUE,TRUE
106,7.93595595824181,0,7.93595595824181,12629,22443,28640,28640,28640,28640,28640,28640,TRUE,TRUE
107,12.9288396654504,0.185916008574239,12.9288396654504,20541,16158,28640,28640,28640,28640,28640,28640,TRUE,TRUE
108,4.97105628609657,0,4.97105628609657,11890,25559,28640,28640,28640,28640,28640,28640,TRUE,TRUE
109,15.2405102062225,0.496395893096924,15.2405102062225,20925,13481,28640,28640,28640,28640,28640,28640,TRUE,TRUE
110,12.8492903089523,0,12.8492903089523,27809,16234,28640,28640,28640,28640,28640,28640,TRUE,TRUE
111,8.01385486048032,3.1612228256425,8.01385486048032,9540,22357,28640,28640,28640,28640,28640,28640,TRUE,TRUE
112,20.6221868571404,0,20.6221868571404,8886,8484,28640,28640,28640,28640,28640,28640,TRUE,TRUE
113,10.8798526649962,6.20161688244813,10.8798526649962,16024,18709,28640,28640,28640,28640,28640,28640,TRUE,TRUE
114,4.19433134317398,0.801868486404419,4.19433134317398,23981,26265,28640,28640,28640,28640,28640,28640,TRUE,TRUE
115,23.4696387477037,2.11100192186309,23.4696387477037,14600,6584,28640,28640,28640,28640,28640,28640,TRUE,TRUE
116,19.634391788026,0.788782099602928,19.634391788026,26838,9275,28640,28640,28640,28640,28640,28640,TRUE,TRUE
117,22.6693565559387,1.90921297073364,22.6693565559387,16429,7079,28640,28640,28640,28640,28640,28640,TRUE,TRUE
118,21.3418273818297,18.2575019656635,21.3418273818297,1863,7933,28640,28640,28640,28640,28640,28640,TRUE,TRUE
119,7.36002888324413,7.9618283916027,7.36002888324413,10369,23167,28640,28640,28640,28640,28640,28640,TRUE,TRUE
120,16.6894986726886,7.11688024578467,16.6894986726886,24777,11970,28640,28640,28640,28640,28640,28640,TRUE,TRUE
121,17.1632803573943,13.1895695569222,17.1632803573943,21651,11530,28640,28640,28640,28640,28640,28640,TRUE,TRUE
122,26.6176865784048,3.68445332287348,26.6176865784048,13440,4989,28640,28640,28640,28640,28640,28640,TRUE,TRUE
123,19.2720258330488,1.58650284786062,19.2720258330488,15844,9596,28640,28640,28640,28640,28640,28640,TRUE,TRUE
124,28.8498975208827,5.45489277158465,28.8498975208827,14678,4099,28640,28640,28640,28640,28640,28640,TRUE,TRUE
125,60.4341099602836,36.9114341054644,60.4341099602836,19393,446,28640,28640,28640,28640,28640,28640,TRUE,TRUE
126,22.6504717970316,6.78081549585393,22.6504717970316,2034,7089,28640,28640,28640,28640,28640,28640,TRUE,TRUE
127,12.2057198115758,30.547399520874,12.2057198115758,17660,17000,28640,28640,28640,28640,28640,28640,TRUE,TRUE
128,19.6218013708745,41.8041997437083,19.6218013708745,6286,9285,28640,28640,28640,28640,28640,28640,TRUE,TRUE
129,39.5303222594088,36.6300146493188,39.5303222594088,17159,1745,28640,28640,28640,28640,28640,28640,TRUE,TRUE
130,6.65766330560048,4.24269326527913,6.65766330560048,9629,23932,28640,28640,28640,28640,28640,28640,TRUE,TRUE
131,1.85837197885281,18.7092555674111,1.85837197885281,14615,27553,28640,28640,28640,28640,28640,28640,TRUE,TRUE
132,24.0489027641787,2.50781110017607,24.0489027641787,10712,6281,28640,28640,28640,28640,28640,28640,TRUE,TRUE
133,39.5761324564616,40.729888704088,39.5761324564616,18917,1737,28640,28640,28640,28640,28640,28640,TRUE,TRUE
134,38.4019036106316,3.68041575673115,38.4019036106316,24045,1912,28640,28640,28640,28640,28640,28640,TRUE,TRUE
135,11.0321047306061,12.7770657539368,11.0321047306061,23441,18518,28640,28640,28640,28640,28640,28640,TRUE,TRUE
136,33.4991047448952,24.6313359617521,33.4991047448952,21890,2809,28640,28640,28640,28640,28640,28640,TRUE,TRUE
137,20.1315162725189,5.88782333192371,20.1315162725189,26430,8839,28640,28640,28640,28640,28640,28640,TRUE,TRUE
138,36.7272717821316,2.68593216693307,36.7272717821316,6550,2174,28640,28640,28640,28640,28640,28640,TRUE,TRUE
139,11.3180324220657,4.12390824794769,11.3180324220657,26396,18128,28640,28640,28640,28640,28640,28640,TRUE,TRUE
140,13.8114230525557,0,13.8114230525557,24493,15118,28640,28640,28640,28640,28640,28640,TRUE,TRUE
141,14.813307723999,4.45483343601227,14.813307723999,13562,13975,28640,28640,28640,28640,28640,28640,TRUE,TRUE
142,8.40085624712111,0,8.40085624712111,24,21908,28640,28640,28640,28640,28640,28640,TRUE,TRUE
143,9.9865007558999,0.117716298627027,9.9865007558999,11118,19821,28640,28640,28640,28640,28640,28640,TRUE,TRUE
144,14.1879784285012,0,14.1879784285012,20510,14681,28640,28640,28640,28640,28640,28640,TRUE,TRUE
145,10.4609200524778,4.76741548140563,10.4609200524778,14112,19234,28640,28640,28640,28640,28640,28640,TRUE,TRUE
146,14.4892671281013,19.5348604831143,14.4892671281013,3009,14294,28640,28640,28640,28640,28640,28640,TRUE,TRUE
147,13.8855520619286,0,13.8855520619286,361,15025,28640,28640,28640,28640,28640,28640,TRUE,TRUE
148,38.3735651421674,5.69020104790754,38.3735651421674,5344,1915,28640,28640,28640,28640,28640,28640,TRUE,TRUE
149,7.12924891710281,0.636404991149902,7.12924891710281,10986,23385,28640,28640,28640,28640,28640,28640,TRUE,TRUE
150,28.5822036052956,22.3855838794189,28.5822036052956,12131,4214,28640,28640,28640,28640,28640,28640,TRUE,TRUE
151,8.26043701834149,25.0318915314145,8.26043701834149,24164,22080,28640,28640,28640,28640,28640,28640,TRUE,TRUE
152,21.7983440981283,30.3490525778238,21.7983440981283,3819,7638,28640,28640,28640,28640,28640,28640,TRUE,TRUE
153,13.315299987793,2.54561996459961,13.315299987793,24208,15692,28640,28640,28640,28640,28640,28640,TRUE,TRUE
154,15.8928993258495,13.2233369025739,15.8928993258495,687,12794,28640,28640,28640,28640,28640,28640,TRUE,TRUE
155,30.7501378921023,0.209085828714547,30.7501378921023,26297,3510,28640,28640,28640,28640,28640,28640,TRUE,TRUE
156,29.3600051515054,22.3809361457825,29.3600051515054,17357,3935,28640,28640,28640,28640,28640,28640,TRUE,TRUE
157,19.3868754275384,13.8469427862475,19.3868754275384,11589,9519,28640,28640,28640,28640,28640,28640,TRUE,TRUE
158,1.00873632864519,0,1.00873632864519,1705,27904,28640,28640,28640,28640,28640,28640,TRUE,TRUE
159,38.1582936180963,36.3457642396291,38.1582936180963,14366,1955,28640,28640,28640,28640,28640,28640,TRUE,TRUE
160,12.9534111928769,0,12.9534111928769,25042,16131,28640,28640,28640,28640,28640,28640,TRUE,TRUE
161,6.48197862903277,0,6.48197862903277,3315,24101,28640,28640,28640,28640,28640,28640,TRUE,TRUE
162,12.7261562516204,17.796796549738,12.7261562516204,5469,16407,28640,28640,28640,28640,28640,28640,TRUE,TRUE
163,11.1611918661951,11.2574471784127,11.1611918661951,10356,18317,28640,28640,28640,28640,28640,28640,TRUE,TRUE
164,14.2126702225727,20.8076518763667,14.2126702225727,18736,14647,28640,28640,28640,28640,28640,28640,TRUE,TRUE
165,10.1183331402222,23.7044739770417,10.1183331402222,15466,19680,28640,28640,28640,28640,28640,28640,TRUE,TRUE
166,43.0939110880313,52.3511757436006,43.0939110880313,22669,1350,28640,28640,28640,28640,28640,28640,TRUE,TRUE
167,28.8498793840408,30.9292388439179,28.8498793840408,16984,4100,28640,28640,28640,28640,28640,28640,TRUE,TRUE
168,47.7446919410052,9.85864563797051,47.7446919410052,14414,985,28640,28640,28640,28640,28640,28640,TRUE,TRUE
169,16.0329986676813,16.3355252194532,16.0329986676813,10282,12636,28640,28640,28640,28640,28640,28640,TRUE,TRUE
170,9.42089768606401,0.148576845918648,9.42089768606401,15670,20590,28640,28640,28640,28640,28640,28640,TRUE,TRUE
171,6.63875237378207,1.12817248431119,6.63875237378207,12244,23948,28640,28640,28640,28640,28640,28640,TRUE,TRUE
172,151.288873672485,164.749214172363,151.288873672485,283,7,28640,28640,28640,28640,28640,28640,TRUE,TRUE
173,12.0350105762482,29.666231412154,12.0350105762482,25265,17231,28640,28640,28640,28640,28640,28640,TRUE,TRUE
174,21.7318216252683,15.7068441803776,21.7318216252683,5462,7690,28640,28640,28640,28640,28640,28640,TRUE,TRUE
175,7.86815443905917,22.9106006622314,7.86815443905917,8855,22544,28640,28640,28640,28640,28640,28640,TRUE,TRUE
176,9.55604238345705,2.68825879384731,9.55604238345705,23202,20435,28640,28640,28640,28640,28640,28640,TRUE,TRUE
177,7.47070224054398,1.17309445060343,7.47070224054398,12222,23039,28640,28640,28640,28640,28640,28640,TRUE,TRUE
178,49.4670632753596,0,49.4670632753596,16125,876,28640,28640,28640,28640,28640,28640,TRUE,TRUE
179,11.9722919158819,8.28102028079149,11.9722919158819,10298,17296,28640,28640,28640,28640,28640,28640,TRUE,TRUE
180,6.37471502542496,0,6.37471502542496,416,24215,28640,28640,28640,28640,28640,28640,TRUE,TRUE
181,14.8828153167072,13.0592979374428,14.8828153167072,6613,13889,28640,28640,28640,28640,28640,28640,TRUE,TRUE
182,25.2668483722321,12.9566407867999,25.2668483722321,22603,5622,28640,28640,28640,28640,28640,28640,TRUE,TRUE
183,19.0814197657401,0,19.0814197657401,27737,9764,28640,28640,28640,28640,28640,28640,TRUE,TRUE
184,17.5126999545665,1.51524848881222,17.5126999545665,12683,11205,28640,28640,28640,28640,28640,28640,TRUE,TRUE
185,3.15683994114399,0,3.15683994114399,20580,26980,28640,28640,28640,28640,28640,28640,TRUE,TRUE
186,24.4847221014635,0.720458480547059,24.4847221014635,21179,6043,28640,28640,28640,28640,28640,28640,TRUE,TRUE
187,2.19148285388947,1.40008997917175,2.19148285388947,11342,27437,28640,28640,28640,28640,28640,28640,TRUE,TRUE
188,6.10285902023315,0,6.10285902023315,24910,24488,28640,28640,28640,28640,28640,28640,TRUE,TRUE
189,5.15969252586365,0,5.15969252586365,8121,25419,28640,28640,28640,28640,28640,28640,TRUE,TRUE
190,60.0937481339522,17.5387053226861,60.0937481339522,16662,453,28640,28640,28640,28640,28640,28640,TRUE,TRUE
191,23.0013991796583,1.01089601482295,23.0013991796583,10656,6860,28640,28640,28640,28640,28640,28640,TRUE,TRUE
192,21.7178568042344,9.70930955312509,21.7178568042344,27146,7695,28640,28640,28640,28640,28640,28640,TRUE,TRUE
193,62.6054406417044,24.2503896010549,62.6054406417044,18807,388,28640,28640,28640,28640,28640,28640,TRUE,TRUE
194,19.6215331241556,0.933010032274065,19.6215331241556,23125,9286,28640,28640,28640,28640,28640,28640,TRUE,TRUE
195,89.0378734126236,36.6993097247499,89.0378734126236,17017,97,28640,28640,28640,28640,28640,28640,TRUE,TRUE
196,13.6482233166695,4.35301744937897,13.6482233166695,20088,15308,28640,28640,28640,28640,28640,28640,TRUE,TRUE
197,0,0,0,13073,28169,28640,28640,28640,28640,28640,28640,TRUE,TRUE
198,31.7600030719109,19.5964370583588,31.7600030719109,16798,3246,28640,28640,28640,28640,28640,28640,TRUE,TRUE
199,16.6271541872244,16.2880605938791,16.6271541872244,22062,12045,28640,28640,28640,28640,28640,28640,TRUE,TRUE
200,13.5994334272716,0,13.5994334272716,5594,15378,28640,28640,28640,28640,28640,28640,TRUE,TRUE
201,6.54611842026786,0,6.54611842026786,5571,24032,28640,28640,28640,28640,28640,28640,TRUE,TRUE
202,35.4204106815417,1.41096996104745,35.4204106815417,20550,2412,28640,28640,28640,28640,28640,28640,TRUE,TRUE
203,21.8322167672051,0,21.8322167672051,16241,7618,28640,28640,28640,28640,28640,28640,TRUE,TRUE
204,4.19674481259714,0,4.19674481259714,2156,26261,28640,28640,28640,28640,28640,28640,TRUE,TRUE
205,17.3011785337799,0,17.3011785337799,7435,11398,28640,28640,28640,28640,28640,28640,TRUE,TRUE
206,17.7763398394347,1.49631513465134,17.7763398394347,10766,10941,28640,28640,28640,28640,28640,28640,TRUE,TRUE
207,28.0103163882694,1.23901635144664,28.0103163882694,9760,4438,28640,28640,28640,28640,28640,28640,TRUE,TRUE
208,13.045767583416,13.5478620798574,13.045767583416,23029,16004,28640,28640,28640,28640,28640,28640,TRUE,TRUE
209,14.3175673946258,0.117309675788,14.3175673946258,11766,14519,28640,28640,28640,28640,28640,28640,TRUE,TRUE
210,38.2049054750582,64.4268886674711,38.2049054750582,27761,1949,28640,28640,28640,28640,28640,28640,TRUE,TRUE
211,13.1344131101733,75.1234006363413,13.1344131101733,25301,15919,28640,28640,28640,28640,28640,28640,TRUE,TRUE
212,16.2548297560006,16.0329245851751,16.2548297560006,8907,12405,28640,28640,28640,28640,28640,28640,TRUE,TRUE
213,15.3237307465076,16.0373899459839,15.3237307465076,3795,13395,28640,28640,28640,28640,28640,28640,TRUE,TRUE
214,8.60984811891659,9.87615040229069,8.60984811891659,2647,21624,28640,28640,28640,28640,28640,28640,TRUE,TRUE
215,7.76728010177612,4.73767575952742,7.76728010177612,4641,22649,28640,28640,28640,28640,28640,28640,TRUE,TRUE
216,16.9249113194914,12.7894203892673,16.9249113194914,11044,11759,28640,28640,28640,28640,28640,28640,TRUE,TRUE
217,8.97043626481532,4.05391493223311,8.97043626481532,3994,21145,28640,28640,28640,28640,28640,28640,TRUE,TRUE
218,10.1750986001237,10.7258049395716,10.1750986001237,19567,19606,28640,28640,28640,28640,28640,28640,TRUE,TRUE
219,14.8953714779666,11.0145344857645,14.8953714779666,1865,13868,28640,28640,28640,28640,28640,28640,TRUE,TRUE
220,14.67152698204,32.5812252438258,14.67152698204,16646,14122,28640,28640,28640,28640,28640,28640,TRUE,TRUE
221,8.896274813398,12.5502415161466,8.896274813398,23121,21246,28640,28640,28640,28640,28640,28640,TRUE,TRUE
222,10.4358866196871,50.0722834205627,10.4358866196871,22552,19272,28640,28640,28640,28640,28640,28640,TRUE,TRUE
223,4.59184452795213,3.12044069843908,4.59184452795213,915,25887,28640,28640,28640,28640,28640,28640,TRUE,TRUE
224,23.0842428020403,58.6490328171674,23.0842428020403,17633,6812,28640,28640,28640,28640,28640,28640,TRUE,TRUE
225,19.527175940928,4.0911734529904,19.527175940928,9071,9380,28640,28640,28640,28640,28640,28640,TRUE,TRUE
226,26.7485550198764,0,26.7485550198764,6835,4935,28640,28640,28640,28640,28640,28640,TRUE,TRUE
227,41.6944534489603,7.1740104935386,41.6944534489603,14137,1493,28640,28640,28640,28640,28640,28640,TRUE,TRUE
228,24.9645073323596,7.14700370932979,24.9645073323596,13020,5789,28640,28640,28640,28640,28640,28640,TRUE,TRUE
229,28.6331559196115,3.28145893290639,28.6331559196115,23849,4187,28640,28640,28640,28640,28640,28640,TRUE,TRUE
230,1.07598541722153,0.231419693339955,1.07598541722153,16130,27890,28640,28640,28640,28640,28640,28640,TRUE,TRUE
231,15.50127356112,16.3046834516525,15.50127356112,24266,13220,28640,28640,28640,28640,28640,28640,TRUE,TRUE
232,6.15777148240255,9.93920021903393,6.15777148240255,17897,24434,28640,28640,28640,28640,28640,28640,TRUE,TRUE
233,20.3280780351162,3.93298034191132,20.3280780351162,25694,8683,28640,28640,28640,28640,28640,28640,TRUE,TRUE
234,15.4576510344401,6.55308092387989,15.4576510344401,23215,13265,28640,28640,28640,28640,28640,28640,TRUE,TRUE
235,13.2043747615814,3.48749594688416,13.2043747615814,3440,15848,28640,28640,28640,28640,28640,28640,TRUE,TRUE
