original_index,cl0_signal,cl1_signal,score,order_index,order_rank,source_loci,cl0_order_rows,cl1_order_rows,cl0_heatmap_rows,cl1_heatmap_rows,order_length,order_matches_cl0,order_matches_cl1
1,1.93072337508202,5.49853844165802,5.49853844165802,9995,11144,12821,12821,12821,12821,12821,12821,TRUE,TRUE
2,4.88228991031647,27.6199547290802,27.6199547290802,10220,5004,12821,12821,12821,12821,12821,12821,TRUE,TRUE
3,1.44249336481094,10.1824779510498,10.1824779510498,4059,9926,12821,12821,12821,12821,12821,12821,TRUE,TRUE
4,3.93407601876692,43.2755241394043,43.2755241394043,59,2451,12821,12821,12821,12821,12821,12821,TRUE,TRUE
5,0.249662241339684,24.7561247825623,24.7561247825623,2800,5653,12821,12821,12821,12821,12821,12821,TRUE,TRUE
6,4.87436527865274,34.3658339296068,34.3658339296068,7057,3695,12821,12821,12821,12821,12821,12821,TRUE,TRUE
7,0,0,0,6844,12178,12821,12821,12821,12821,12821,12821,TRUE,TRUE
8,6.81889331646455,8.00672739795131,8.00672739795131,6845,10505,12821,12821,12821,12821,12821,12821,TRUE,TRUE
9,6.04383428299681,15.0299765759326,15.0299765759326,5203,8394,12821,12821,12821,12821,12821,12821,TRUE,TRUE
10,1.5380732434811,44.1576347563526,44.1576347563526,3005,2362,12821,12821,12821,12821,12821,12821,TRUE,TRUE
11,0.896223462544955,28.0888186744136,28.0888186744136,12820,4878,12821,12821,12821,12821,12821,12821,TRUE,TRUE
12,0.352395814547702,34.3491290460421,34.3491290460421,5202,3702,12821,12821,12821,12821,12821,12821,TRUE,TRUE
13,4.11409550568996,5.8745046273256,5.8745046273256,7060,11062,12821,12821,12821,12821,12821,12821,TRUE,TRUE
14,3.54534272449773,11.6353351848881,11.6353351848881,2436,9463,12821,12821,12821,12821,12821,12821,TRUE,TRUE
15,1.74214345533491,5.74301394978583,5.74301394978583,8564,11096,12821,12821,12821,12821,12821,12821,TRUE,TRUE
16,6.81618211950575,4.54574993678502,4.54574993678502,11579,11395,12821,12821,12821,12821,12821,12821,TRUE,TRUE
17,13.7924739408493,57.1236404442787,57.1236404442787,1862,1363,12821,12821,12821,12821,12821,12821,TRUE,TRUE
18,1.79756969928741,3.41112895011902,3.41112895011902,2762,11626,12821,12821,12821,12821,12821,12821,TRUE,TRUE
19,0,37.547829246521,37.547829246521,2788,3199,12821,12821,12821,12821,12821,12821,TRUE,TRUE
20,1.55345448255539,23.7251510858536,23.7251510858536,3385,5914,12821,12821,12821,12821,12821,12821,TRUE,TRUE
21,0,32.7653724840372,32.7653724840372,6746,3977,12821,12821,12821,12821,12821,12821,TRUE,TRUE
22,2.16096694380045,21.4786358690262,21.4786358690262,6636,6513,12821,12821,12821,12821,12821,12821,TRUE,TRUE
23,9.29673725849873,0,0,5204,12179,12821,12821,12821,12821,12821,12821,TRUE,TRUE
24,0.384967235364997,15.8674390434176,15.8674390434176,2747,8134,12821,12821,12821,12821,12821,12821,TRUE,TRUE
25,36.4784617424011,26.4107999801636,26.4107999801636,8190,5259,12821,12821,12821,12821,12821,12821,TRUE,TRUE
26,0.943168467283249,20.1103867292404,20.1103867292404,371,6915,12821,12821,12821,12821,12821,12821,TRUE,TRUE
27,1.21499360806449,77.5204904332507,77.5204904332507,7662,592,12821,12821,12821,12821,12821,12821,TRUE,TRUE
28,0.665766978263855,12.4735324144363,12.4735324144363,8456,9217,12821,12821,12821,12821,12821,12821,TRUE,TRUE
29,3.37876684427261,5.5494438624382,5.5494438624382,12147,11133,12821,12821,12821,12821,12821,12821,TRUE,TRUE
30,24.9527044528868,12.6660120196459,12.6660120196459,3843,9170,12821,12821,12821,12821,12821,12821,TRUE,TRUE
31,0,22.7504188802392,22.7504188802392,4956,6184,12821,12821,12821,12821,12821,12821,TRUE,TRUE
32,17.0214636421204,38.7951917076111,38.7951917076111,1529,3039,12821,12821,12821,12821,12821,12821,TRUE,TRUE
33,6.35454826587584,6.69311599731445,6.69311599731445,12818,10889,12821,12821,12821,12821,12821,12821,TRUE,TRUE
34,11.0960998535156,71.2772979736328,71.2772979736328,2124,759,12821,12821,12821,12821,12821,12821,TRUE,TRUE
35,34.252772607536,134.751308619419,134.751308619419,4831,135,12821,12821,12821,12821,12821,12821,TRUE,TRUE
36,4.96124193072319,7.66948426381136,7.66948426381136,5888,10580,12821,12821,12821,12821,12821,12821,TRUE,TRUE
37,5.5480558020728,4.36391421726772,4.36391421726772,5479,11440,12821,12821,12821,12821,12821,12821,TRUE,TRUE
38,4.43844985961914,0,0,12819,12180,12821,12821,12821,12821,12821,12821,TRUE,TRUE
39,2.63578997101895,36.2898398665495,36.2898398665495,10150,3378,12821,12821,12821,12821,12821,12821,TRUE,TRUE
40,10.6926044225693,8.90966532447121,8.90966532447121,1188,10263,12821,12821,12821,12821,12821,12821,TRUE,TRUE
41,8.94411907051549,59.7062940886526,59.7062940886526,2059,1216,12821,12821,12821,12821,12821,12821,TRUE,TRUE
42,12.732789465785,29.4655208110809,29.4655208110809,6198,4581,12821,12821,12821,12821,12821,12821,TRUE,TRUE
43,0.776727724075317,15.6555472612381,15.6555472612381,1477,8194,12821,12821,12821,12821,12821,12821,TRUE,TRUE
44,1.00873779383573,25.5487249200994,25.5487249200994,798,5438,12821,12821,12821,12821,12821,12821,TRUE,TRUE
45,0.610285478830338,23.0378264188767,23.0378264188767,1288,6074,12821,12821,12821,12821,12821,12821,TRUE,TRUE
46,6.25170968218548,38.8051455311659,38.8051455311659,5554,3037,12821,12821,12821,12821,12821,12821,TRUE,TRUE
47,0.922391834573,10.2557983162962,10.2557983162962,9071,9858,12821,12821,12821,12821,12821,12821,TRUE,TRUE
48,3.22796006636186,31.9359085776589,31.9359085776589,7995,4101,12821,12821,12821,12821,12821,12821,TRUE,TRUE
49,17.7537994384766,20.3649005889893,20.3649005889893,12722,6818,12821,12821,12821,12821,12821,12821,TRUE,TRUE
50,3.4267375899964,34.4086053591816,34.4086053591816,1429,3683,12821,12821,12821,12821,12821,12821,TRUE,TRUE
51,22.9025908669579,76.9156782872209,76.9156782872209,11255,607,12821,12821,12821,12821,12821,12821,TRUE,TRUE
52,10.3653933245961,45.8708102528642,45.8708102528642,7445,2185,12821,12821,12821,12821,12821,12821,TRUE,TRUE
53,7.94816597998867,52.2377809004772,52.2377809004772,2500,1679,12821,12821,12821,12821,12821,12821,TRUE,TRUE
54,0,58.2437108716098,58.2437108716098,11778,1299,12821,12821,12821,12821,12821,12821,TRUE,TRUE
55,13.2174283704337,33.5047976409688,33.5047976409688,270,3849,12821,12821,12821,12821,12821,12821,TRUE,TRUE
56,11.0960998535156,17.819299697876,17.819299697876,3265,7548,12821,12821,12821,12821,12821,12821,TRUE,TRUE
57,9.1690539311962,13.0774793050536,13.0774793050536,5665,9011,12821,12821,12821,12821,12821,12821,TRUE,TRUE
58,0,0,0,7087,12181,12821,12821,12821,12821,12821,12821,TRUE,TRUE
59,449.947341918945,611.796407063802,611.796407063802,9442,4,12821,12821,12821,12821,12821,12821,TRUE,TRUE
60,1.66441748142242,13.2372154474258,13.2372154474258,4119,8971,12821,12821,12821,12821,12821,12821,TRUE,TRUE
61,3.57295096516609,22.8978212952614,22.8978212952614,6846,6145,12821,12821,12821,12821,12821,12821,TRUE,TRUE
62,2.49662494659424,6.46587821483612,6.46587821483612,3912,10944,12821,12821,12821,12821,12821,12821,TRUE,TRUE
63,4.65267691517821,22.8097402813411,22.8097402813411,10382,6169,12821,12821,12821,12821,12821,12821,TRUE,TRUE
64,4.7662870071151,18.5136024735191,18.5136024735191,9787,7354,12821,12821,12821,12821,12821,12821,TRUE,TRUE
65,3.84619811451508,61.6414485387276,61.6414485387276,2808,1120,12821,12821,12821,12821,12821,12821,TRUE,TRUE
66,4.70216364336655,21.8489285092717,21.8489285092717,8226,6428,12821,12821,12821,12821,12821,12821,TRUE,TRUE
67,6.7790140286088,36.7125722765923,36.7125722765923,2171,3315,12821,12821,12821,12821,12821,12821,TRUE,TRUE
68,7.47548417162012,27.6152317259047,27.6152317259047,12114,5009,12821,12821,12821,12821,12821,12821,TRUE,TRUE
69,0,23.4469544121197,23.4469544121197,11478,5977,12821,12821,12821,12821,12821,12821,TRUE,TRUE
70,11.0960960388184,34.6203788757324,34.6203788757324,1682,3647,12821,12821,12821,12821,12821,12821,TRUE,TRUE
71,0.232135975211235,26.8088669058668,26.8088669058668,3472,5166,12821,12821,12821,12821,12821,12821,TRUE,TRUE
72,16.6606400402466,67.8621654581315,67.8621654581315,2547,886,12821,12821,12821,12821,12821,12821,TRUE,TRUE
73,2.93909586805943,30.5263751065436,30.5263751065436,6193,4358,12821,12821,12821,12821,12821,12821,TRUE,TRUE
74,13.7369827544689,10.7806851243973,10.7806851243973,11067,9704,12821,12821,12821,12821,12821,12821,TRUE,TRUE
75,58.7590042677793,27.770373376933,27.770373376933,9472,4973,12821,12821,12821,12821,12821,12821,TRUE,TRUE
76,0,37.9551728010178,37.9551728010178,4661,3144,12821,12821,12821,12821,12821,12821,TRUE,TRUE
77,0.434692562240915,15.6279906833295,15.6279906833295,5025,8207,12821,12821,12821,12821,12821,12821,TRUE,TRUE
78,6.38867410746488,29.8917041402875,29.8917041402875,7242,4479,12821,12821,12821,12821,12821,12821,TRUE,TRUE
79,4.27993174961635,13.0917605672564,13.0917605672564,837,9007,12821,12821,12821,12821,12821,12821,TRUE,TRUE
80,7.19583070278168,9.41877970695496,9.41877970695496,5303,10145,12821,12821,12821,12821,12821,12821,TRUE,TRUE
81,9.56418563180895,37.8043193781554,37.8043193781554,7313,3165,12821,12821,12821,12821,12821,12821,TRUE,TRUE
82,37.6715171421974,78.1169588710066,78.1169588710066,10040,577,12821,12821,12821,12821,12821,12821,TRUE,TRUE
83,0,55.978153014183,55.978153014183,696,1431,12821,12821,12821,12821,12821,12821,TRUE,TRUE
84,0.495702061046849,24.056512711384,24.056512711384,6120,5836,12821,12821,12821,12821,12821,12821,TRUE,TRUE
85,0,16.6067769069193,16.6067769069193,4149,7913,12821,12821,12821,12821,12821,12821,TRUE,TRUE
86,1.33153400421143,24.8452239990234,24.8452239990234,3663,5629,12821,12821,12821,12821,12821,12821,TRUE,TRUE
87,3.83925053715706,38.5151971340179,38.5151971340179,12111,3071,12821,12821,12821,12821,12821,12821,TRUE,TRUE
88,1.81378898024559,3.91633000740638,3.91633000740638,5948,11537,12821,12821,12821,12821,12821,12821,TRUE,TRUE
89,4.03898288726807,16.2919541549683,16.2919541549683,9015,7992,12821,12821,12821,12821,12821,12821,TRUE,TRUE
90,0,0,0,10316,12182,12821,12821,12821,12821,12821,12821,TRUE,TRUE
91,11.9655579658404,16.103649413749,16.103649413749,627,8047,12821,12821,12821,12821,12821,12821,TRUE,TRUE
92,54.6483457088471,21.001356408,21.001356408,8346,6638,12821,12821,12821,12821,12821,12821,TRUE,TRUE
93,5.72065856191847,52.2473545837402,52.2473545837402,1091,1678,12821,12821,12821,12821,12821,12821,TRUE,TRUE
94,2.58653859927736,39.3429528598128,39.3429528598128,1706,2976,12821,12821,12821,12821,12821,12821,TRUE,TRUE
95,6.39875998497009,5.77006546656291,5.77006546656291,6959,11089,12821,12821,12821,12821,12821,12821,TRUE,TRUE
96,0.177537994384766,2.44379516601563,2.44379516601563,12207,11884,12821,12821,12821,12821,12821,12821,TRUE,TRUE
97,7.11999162038167,3.18202078342438,3.18202078342438,12235,11660,12821,12821,12821,12821,12821,12821,TRUE,TRUE
98,11.1753410611834,1.90921247005463,1.90921247005463,1484,11950,12821,12821,12821,12821,12821,12821,TRUE,TRUE
99,3.22498251945514,26.1458733046583,26.1458733046583,1535,5317,12821,12821,12821,12821,12821,12821,TRUE,TRUE
100,0,7.58593897819519,7.58593897819519,12442,10672,12821,12821,12821,12821,12821,12821,TRUE,TRUE
101,10.5839701432448,13.9029885438772,13.9029885438772,8176,8745,12821,12821,12821,12821,12821,12821,TRUE,TRUE
102,23.079899597168,2.80018095970154,2.80018095970154,11685,11731,12821,12821,12821,12821,12821,12821,TRUE,TRUE
103,3.31320538990934,35.5669168955843,35.5669168955843,4468,3504,12821,12821,12821,12821,12821,12821,TRUE,TRUE
104,6.07787447147541,30.9831714630127,30.9831714630127,10337,4250,12821,12821,12821,12821,12821,12821,TRUE,TRUE
105,87.6593017578125,7.63684988021851,7.63684988021851,3144,10594,12821,12821,12821,12821,12821,12821,TRUE,TRUE
106,2.94047045707703,5.09122610092163,5.09122610092163,10280,11304,12821,12821,12821,12821,12821,12821,TRUE,TRUE
107,1.97904680714463,16.3757039354993,16.3757039354993,11469,7975,12821,12821,12821,12821,12821,12821,TRUE,TRUE
108,0.277402490377426,28.61273624897,28.61273624897,6256,4765,12821,12821,12821,12821,12821,12821,TRUE,TRUE
109,7.76728010177612,38.1842994689941,38.1842994689941,6535,3095,12821,12821,12821,12821,12821,12821,TRUE,TRUE
110,4.05007946491241,9.16421990394592,9.16421990394592,4347,10205,12821,12821,12821,12821,12821,12821,TRUE,TRUE
111,0,0,0,8513,12183,12821,12821,12821,12821,12821,12821,TRUE,TRUE
112,11.1560724103773,12.7280898738552,12.7280898738552,430,9155,12821,12821,12821,12821,12821,12821,TRUE,TRUE
113,0,26.3157130650112,26.3157130650112,8441,5286,12821,12821,12821,12821,12821,12821,TRUE,TRUE
114,2.82950949668884,7.63685297966003,7.63685297966003,937,10593,12821,12821,12821,12821,12821,12821,TRUE,TRUE
115,4.37846476322896,4.54082749340985,4.54082749340985,11669,11396,12821,12821,12821,12821,12821,12821,TRUE,TRUE
116,4.36077331781387,17.6920387268066,17.6920387268066,850,7602,12821,12821,12821,12821,12821,12821,TRUE,TRUE
117,9.0299387964709,39.3253554640145,39.3253554640145,1106,2979,12821,12821,12821,12821,12821,12821,TRUE,TRUE
118,18.8633995056152,33.0929985046387,33.0929985046387,7144,3912,12821,12821,12821,12821,12821,12821,TRUE,TRUE
119,0,0,0,7835,12184,12821,12821,12821,12821,12821,12821,TRUE,TRUE
120,0,0,0,4740,12185,12821,12821,12821,12821,12821,12821,TRUE,TRUE
121,2.01912639571018,5.46681877042427,5.46681877042427,294,11154,12821,12821,12821,12821,12821,12821,TRUE,TRUE
122,48.8228988647461,84.0054016113281,84.0054016113281,5281,485,12821,12821,12821,12821,12821,12821,TRUE,TRUE
123,7.78268665572008,20.948312756088,20.948312756088,1623,6657,12821,12821,12821,12821,12821,12821,TRUE,TRUE
124,0,15.2737149715424,15.2737149715424,9670,8290,12821,12821,12821,12821,12821,12821,TRUE,TRUE
125,0,10.6915800094604,10.6915800094604,10327,9729,12821,12821,12821,12821,12821,12821,TRUE,TRUE
126,2.09057331085205,3.50483429259148,3.50483429259148,4370,11610,12821,12821,12821,12821,12821,12821,TRUE,TRUE
127,1.59538750714421,36.1078449240478,36.1078449240478,3148,3404,12821,12821,12821,12821,12821,12821,TRUE,TRUE
128,16.21268219418,63.4989776611328,63.4989776611328,5377,1053,12821,12821,12821,12821,12821,12821,TRUE,TRUE
129,3.64305720128844,23.4286887561326,23.4286887561326,857,5980,12821,12821,12821,12821,12821,12821,TRUE,TRUE
130,2.66306800842285,24.565224480629,24.565224480629,7292,5710,12821,12821,12821,12821,12821,12821,TRUE,TRUE
131,14.3734427242842,54.3709526585124,54.3709526585124,7758,1540,12821,12821,12821,12821,12821,12821,TRUE,TRUE
132,40.209944225052,35.7127928317172,35.7127928317172,6647,3455,12821,12821,12821,12821,12821,12821,TRUE,TRUE
133,22.2200726642404,60.1094172522159,60.1094172522159,8599,1194,12821,12821,12821,12821,12821,12821,TRUE,TRUE
134,3.8370383207798,37.7616757698059,37.7616757698059,4719,3173,12821,12821,12821,12821,12821,12821,TRUE,TRUE
135,0,24.8918761643283,24.8918761643283,35,5620,12821,12821,12821,12821,12821,12821,TRUE,TRUE
136,1.66441548466682,42.2572445869446,42.2572445869446,11954,2588,12821,12821,12821,12821,12821,12821,TRUE,TRUE
137,6.05242360721935,12.4195402896766,12.4195402896766,3175,9233,12821,12821,12821,12821,12821,12821,TRUE,TRUE
138,0.277402490377426,10.8316044855118,10.8316044855118,1710,9683,12821,12821,12821,12821,12821,12821,TRUE,TRUE
139,0.399459586143494,5.65127041339874,5.65127041339874,3612,11115,12821,12821,12821,12821,12821,12821,TRUE,TRUE
140,2.99594993591309,9.82609540700913,9.82609540700913,4520,10037,12821,12821,12821,12821,12821,12821,TRUE,TRUE
141,3.85100417978623,4.0430471756879,4.0430471756879,247,11508,12821,12821,12821,12821,12821,12821,TRUE,TRUE
142,5.47661841683122,54.9547721388002,54.9547721388002,8172,1495,12821,12821,12821,12821,12821,12821,TRUE,TRUE
143,4.88061836787633,87.4983838016826,87.4983838016826,11634,436,12821,12821,12821,12821,12821,12821,TRUE,TRUE
144,2.92002910454022,18.3217476496571,18.3217476496571,839,7399,12821,12821,12821,12821,12821,12821,TRUE,TRUE
145,5.72799080126994,46.5091080536714,46.5091080536714,1326,2131,12821,12821,12821,12821,12821,12821,TRUE,TRUE
146,5.17819315592448,1.0182466506958,1.0182466506958,10135,12063,12821,12821,12821,12821,12821,12821,TRUE,TRUE
147,5.02159292680504,43.9444073690985,43.9444073690985,5694,2382,12821,12821,12821,12821,12821,12821,TRUE,TRUE
148,1.73540900103854,47.1240747686811,47.1240747686811,9217,2077,12821,12821,12821,12821,12821,12821,TRUE,TRUE
149,2.34483743613621,50.7442417414683,50.7442417414683,6672,1788,12821,12821,12821,12821,12821,12821,TRUE,TRUE
150,38.433870530655,24.5808678124605,24.5808678124605,1524,5707,12821,12821,12821,12821,12821,12821,TRUE,TRUE
151,0.998649001121521,22.732356262207,22.732356262207,10883,6195,12821,12821,12821,12821,12821,12821,TRUE,TRUE
152,8.99096060504795,65.3453935492447,65.3453935492447,5005,974,12821,12821,12821,12821,12821,12821,TRUE,TRUE
153,12.120343599564,42.7532841609075,42.7532841609075,885,2516,12821,12821,12821,12821,12821,12821,TRUE,TRUE
154,0.332882988452911,7.4204771900177,7.4204771900177,9322,10704,12821,12821,12821,12821,12821,12821,TRUE,TRUE
155,8.00124383968202,21.4278254678205,21.4278254678205,7962,6523,12821,12821,12821,12821,12821,12821,TRUE,TRUE
156,16.3667869567871,7.63685864210129,7.63685864210129,5283,10590,12821,12821,12821,12821,12821,12821,TRUE,TRUE
157,0,7.19971529642741,7.19971529642741,1728,10771,12821,12821,12821,12821,12821,12821,TRUE,TRUE
158,31.97231301596,40.256275177002,40.256275177002,3921,2841,12821,12821,12821,12821,12821,12821,TRUE,TRUE
159,5.54805994033814,40.7299003601074,40.7299003601074,2655,2770,12821,12821,12821,12821,12821,12821,TRUE,TRUE
160,4.35521721541882,3.30930670499802,3.30930670499802,10848,11642,12821,12821,12821,12821,12821,12821,TRUE,TRUE
161,8.95141547473509,7.37090064518487,7.37090064518487,8443,10716,12821,12821,12821,12821,12821,12821,TRUE,TRUE
162,5.58037365987463,21.6006702543462,21.6006702543462,12548,6486,12821,12821,12821,12821,12821,12821,TRUE,TRUE
163,8.80752619107564,33.9945805072784,33.9945805072784,3276,3768,12821,12821,12821,12821,12821,12821,TRUE,TRUE
164,1.85977106530901,22.9464097224491,22.9464097224491,2332,6096,12821,12821,12821,12821,12821,12821,TRUE,TRUE
165,3.95600346896959,21.250377945278,21.250377945278,7637,6579,12821,12821,12821,12821,12821,12821,TRUE,TRUE
166,0,12.728099822998,12.728099822998,855,9107,12821,12821,12821,12821,12821,12821,TRUE,TRUE
167,0,39.5313887422102,39.5313887422102,2927,2955,12821,12821,12821,12821,12821,12821,TRUE,TRUE
168,0.0103219531303228,48.1180957705476,48.1180957705476,10997,1993,12821,12821,12821,12821,12821,12821,TRUE,TRUE
169,2.09426477524611,46.2109802649902,46.2109802649902,10071,2163,12821,12821,12821,12821,12821,12821,TRUE,TRUE
170,5.78116338793971,21.7554065880655,21.7554065880655,4193,6447,12821,12821,12821,12821,12821,12821,TRUE,TRUE
171,0.907862695780667,0,0,4508,12186,12821,12821,12821,12821,12821,12821,TRUE,TRUE
172,5.42628803289149,27.4221347107645,27.4221347107645,7603,5045,12821,12821,12821,12821,12821,12821,TRUE,TRUE
173,15.9562068724632,33.0421035385132,33.0421035385132,11885,3931,12821,12821,12821,12821,12821,12821,TRUE,TRUE
174,8.93069052840724,37.1660134951274,37.1660134951274,8076,3250,12821,12821,12821,12821,12821,12821,TRUE,TRUE
175,0,7.382301902771,7.382301902771,11992,10712,12821,12821,12821,12821,12821,12821,TRUE,TRUE
176,0,50.4880912871588,50.4880912871588,4327,1804,12821,12821,12821,12821,12821,12821,TRUE,TRUE
177,4.61949973006349,51.7312230174636,51.7312230174636,4184,1717,12821,12821,12821,12821,12821,12821,TRUE,TRUE
178,0,6.89862975120544,6.89862975120544,2180,10837,12821,12821,12821,12821,12821,12821,TRUE,TRUE
179,24.0752057740183,4.93696964148319,4.93696964148319,6329,11326,12821,12821,12821,12821,12821,12821,TRUE,TRUE
180,4.84388599487451,10.1335364121657,10.1335364121657,10236,9963,12821,12821,12821,12821,12821,12821,TRUE,TRUE
181,2.21921994639378,0,0,4929,12187,12821,12821,12821,12821,12821,12821,TRUE,TRUE
182,19.2975649626359,5.64462817233542,5.64462817233542,7047,11116,12821,12821,12821,12821,12821,12821,TRUE,TRUE
183,0.858741637934809,33.9784458823826,33.9784458823826,9535,3771,12821,12821,12821,12821,12821,12821,TRUE,TRUE
184,22.8176771036518,35.5695589559312,35.5695589559312,5931,3503,12821,12821,12821,12821,12821,12821,TRUE,TRUE
185,4.18364060984718,17.1782093471951,17.1782093471951,7914,7763,12821,12821,12821,12821,12821,12821,TRUE,TRUE
186,2.39523414825571,28.8795951974803,28.8795951974803,9493,4713,12821,12821,12821,12821,12821,12821,TRUE,TRUE
187,5.68121202468872,20.1613003015518,20.1613003015518,6514,6900,12821,12821,12821,12821,12821,12821,TRUE,TRUE
188,4.43844666772959,3.01317954549984,3.01317954549984,8116,11695,12821,12821,12821,12821,12821,12821,TRUE,TRUE
189,5.42196035385132,20.8856332020326,20.8856332020326,12312,6668,12821,12821,12821,12821,12821,12821,TRUE,TRUE
190,0.273134759756235,10.4331156510573,10.4331156510573,1534,9809,12821,12821,12821,12821,12821,12821,TRUE,TRUE
191,15.5346002578735,7.63684988021851,7.63684988021851,2258,10595,12821,12821,12821,12821,12821,12821,TRUE,TRUE
192,20.3094511750233,40.0602472259338,40.0602472259338,7272,2877,12821,12821,12821,12821,12821,12821,TRUE,TRUE
193,1.26495735883713,28.5618262529373,28.5618262529373,1335,4773,12821,12821,12821,12821,12821,12821,TRUE,TRUE
194,0,30.6746882915497,30.6746882915497,8331,4311,12821,12821,12821,12821,12821,12821,TRUE,TRUE
195,5.96893999142013,20.6282875737533,20.6282875737533,5235,6732,12821,12821,12821,12821,12821,12821,TRUE,TRUE
196,2.56342977796282,17.7465874613548,17.7465874613548,5812,7592,12821,12821,12821,12821,12821,12821,TRUE,TRUE
197,4.92108048074614,29.5436447364528,29.5436447364528,9381,4559,12821,12821,12821,12821,12821,12821,TRUE,TRUE
198,0.225683382001974,9.0434233293695,9.0434233293695,6324,10229,12821,12821,12821,12821,12821,12821,TRUE,TRUE
199,17.9592809323911,35.2615229288737,35.2615229288737,2062,3553,12821,12821,12821,12821,12821,12821,TRUE,TRUE
200,35.3537510786906,34.2776280582541,34.2776280582541,2760,3719,12821,12821,12821,12821,12821,12821,TRUE,TRUE
201,0.0166441494226456,15.1973378181458,15.1973378181458,4355,8344,12821,12821,12821,12821,12821,12821,TRUE,TRUE
202,5.9364198923111,16.1646614313126,16.1646614313126,3868,8034,12821,12821,12821,12821,12821,12821,TRUE,TRUE
203,7.61933209101359,16.4616764386495,16.4616764386495,10395,7949,12821,12821,12821,12821,12821,12821,TRUE,TRUE
204,0.536399128312748,30.6921849544579,30.6921849544579,10824,4307,12821,12821,12821,12821,12821,12821,TRUE,TRUE
205,4.43844619525477,55.9157850119868,55.9157850119868,7537,1433,12821,12821,12821,12821,12821,12821,TRUE,TRUE
206,7.09040791273117,15.4009907007217,15.4009907007217,3600,8259,12821,12821,12821,12821,12821,12821,TRUE,TRUE
207,0,62.4977224099375,62.4977224099375,2593,1094,12821,12821,12821,12821,12821,12821,TRUE,TRUE
208,9.37004470825195,33.6095047434747,33.6095047434747,9250,3830,12821,12821,12821,12821,12821,12821,TRUE,TRUE
209,8.86097648323223,71.6605076362583,71.6605076362583,5285,740,12821,12821,12821,12821,12821,12821,TRUE,TRUE
210,1.15016193801779,44.6540134467952,44.6540134467952,12431,2309,12821,12821,12821,12821,12821,12821,TRUE,TRUE
211,0.721246474981308,19.8303701686859,19.8303701686859,8853,6989,12821,12821,12821,12821,12821,12821,TRUE,TRUE
212,2.83474335040686,83.7459571118625,83.7459571118625,12420,493,12821,12821,12821,12821,12821,12821,TRUE,TRUE
213,0.302871205374857,27.9070631931201,27.9070631931201,12484,4947,12821,12821,12821,12821,12821,12821,TRUE,TRUE
214,0,45.3651574369687,45.3651574369687,5313,2244,12821,12821,12821,12821,12821,12821,TRUE,TRUE
215,8.64387972354889,47.8830069351196,47.8830069351196,623,2009,12821,12821,12821,12821,12821,12821,TRUE,TRUE
216,1.73017151399895,50.1674900673054,50.1674900673054,5178,1831,12821,12821,12821,12821,12821,12821,TRUE,TRUE
217,3.44184856171961,29.6045907426764,29.6045907426764,8825,4540,12821,12821,12821,12821,12821,12821,TRUE,TRUE
218,9.05782686034552,29.0884044130357,29.0884044130357,3076,4660,12821,12821,12821,12821,12821,12821,TRUE,TRUE
219,3.89272458436059,8.97226732285296,8.97226732285296,3220,10246,12821,12821,12821,12821,12821,12821,TRUE,TRUE
220,30.0619087219238,16.252805357713,16.252805357713,462,8007,12821,12821,12821,12821,12821,12821,TRUE,TRUE
221,0,10.6737310983981,10.6737310983981,10939,9731,12821,12821,12821,12821,12821,12821,TRUE,TRUE
222,10.2759692824405,15.4950637299082,15.4950637299082,2859,8238,12821,12821,12821,12821,12821,12821,TRUE,TRUE
223,12.8617073481451,10.5089602346172,10.5089602346172,4127,9781,12821,12821,12821,12821,12821,12821,TRUE,TRUE
224,3.45088944911957,29.2364058184624,29.2364058184624,11854,4625,12821,12821,12821,12821,12821,12821,TRUE,TRUE
225,0.344361712192667,0,0,4487,12188,12821,12821,12821,12821,12821,12821,TRUE,TRUE
226,37.7267990112305,10.1824998855591,10.1824998855591,1217,9868,12821,12821,12821,12821,12821,12821,TRUE,TRUE
227,0.277402490377426,20.6194980144501,20.6194980144501,3736,6738,12821,12821,12821,12821,12821,12821,TRUE,TRUE
228,22.1921997070313,10.1824998855591,10.1824998855591,1559,9869,12821,12821,12821,12821,12821,12821,TRUE,TRUE
229,13.3375224363804,35.9695625305176,35.9695625305176,5990,3424,12821,12821,12821,12821,12821,12821,TRUE,TRUE
230,0,3.39415861765544,3.39415861765544,7281,11630,12821,12821,12821,12821,12821,12821,TRUE,TRUE
231,1.1096099615097,2.54561996459961,2.54561996459961,6799,11767,12821,12821,12821,12821,12821,12821,TRUE,TRUE
232,3.25230609900846,12.6653892653329,12.6653892653329,12584,9171,12821,12821,12821,12821,12821,12821,TRUE,TRUE
233,0,18.6915899823596,18.6915899823596,11459,7290,12821,12821,12821,12821,12821,12821,TRUE,TRUE
234,21.0825996398926,63.6403999328613,63.6403999328613,2584,1040,12821,12821,12821,12821,12821,12821,TRUE,TRUE
235,4.90078751246135,5.72763741016388,5.72763741016388,12816,11102,12821,12821,12821,12821,12821,12821,TRUE,TRUE
236,7.59390494972467,17.875011152029,17.875011152029,2006,7528,12821,12821,12821,12821,12821,12821,TRUE,TRUE
237,9.82799021402995,53.142760522025,53.142760522025,6371,1622,12821,12821,12821,12821,12821,12821,TRUE,TRUE
238,0.332882988452911,8.92238875627518,8.92238875627518,267,10257,12821,12821,12821,12821,12821,12821,TRUE,TRUE
